commune_code;commune;population_2020;departement_code;departement;region_code;region
57536;Petit-Tenquin;232;57;Moselle;44;Grand Est
57537;Petite-Rosselle;6358;57;Moselle;44;Grand Est
57538;Pettoncourt;288;57;Moselle;44;Grand Est
57539;Pévange;54;57;Moselle;44;Grand Est
57540;Phalsbourg;4725;57;Moselle;44;Grand Est
57541;Philippsbourg;616;57;Moselle;44;Grand Est
57542;Piblange;1030;57;Moselle;44;Grand Est
57543;Pierrevillers;1513;57;Moselle;44;Grand Est
57544;Plaine-de-Walsch;638;57;Moselle;44;Grand Est
57545;Plappeville;2009;57;Moselle;44;Grand Est
57546;Plesnois;825;57;Moselle;44;Grand Est
57547;Pommérieux;697;57;Moselle;44;Grand Est
57548;Pontoy;428;57;Moselle;44;Grand Est
57549;Pontpierre;719;57;Moselle;44;Grand Est
57550;Porcelette;2490;57;Moselle;44;Grand Est
57551;Postroff;210;57;Moselle;44;Grand Est
57552;Pouilly;620;57;Moselle;44;Grand Est
57553;Pournoy-la-Chétive;642;57;Moselle;44;Grand Est
57554;Pournoy-la-Grasse;598;57;Moselle;44;Grand Est
57555;Prévocourt;109;57;Moselle;44;Grand Est
57556;Puttelange-aux-Lacs;2995;57;Moselle;44;Grand Est
57557;Puttelange-lès-Thionville;957;57;Moselle;44;Grand Est
57558;Puttigny;86;57;Moselle;44;Grand Est
57559;Puzieux;187;57;Moselle;44;Grand Est
57560;Racrange;595;57;Moselle;44;Grand Est
57561;Rahling;768;57;Moselle;44;Grand Est
57562;Ranguevaux;836;57;Moselle;44;Grand Est
57563;Raville;277;57;Moselle;44;Grand Est
57564;Réchicourt-le-Château;547;57;Moselle;44;Grand Est
57565;Rédange;993;57;Moselle;44;Grand Est
57566;Réding;2406;57;Moselle;44;Grand Est
57567;Rémelfang;173;57;Moselle;44;Grand Est
57568;Rémelfing;1406;57;Moselle;44;Grand Est
57569;Rémeling;302;57;Moselle;44;Grand Est
57570;Rémering;436;57;Moselle;44;Grand Est
57571;Rémering-lès-Puttelange;1116;57;Moselle;44;Grand Est
57572;Rémilly;2059;57;Moselle;44;Grand Est
57573;Réning;125;57;Moselle;44;Grand Est
57574;Basse-Rentgen;471;57;Moselle;44;Grand Est
57575;Retonfey;1385;57;Moselle;44;Grand Est
57576;Rettel;726;57;Moselle;44;Grand Est
57577;Reyersviller;363;57;Moselle;44;Grand Est
57578;Rezonville-Vionville;507;57;Moselle;44;Grand Est
57579;Rhodes;119;57;Moselle;44;Grand Est
57580;Riche;189;57;Moselle;44;Grand Est
57581;Richeling;341;57;Moselle;44;Grand Est
57582;Richemont;2013;57;Moselle;44;Grand Est
57583;Richeval;135;57;Moselle;44;Grand Est
57584;Rimling;632;57;Moselle;44;Grand Est
57586;Rochonvillers;193;57;Moselle;44;Grand Est
57587;Rodalbe;246;57;Moselle;44;Grand Est
57588;Rodemack;1204;57;Moselle;44;Grand Est
57589;Rohrbach-lès-Bitche;2272;57;Moselle;44;Grand Est
57590;Rolbing;247;57;Moselle;44;Grand Est
57591;Rombas;9857;57;Moselle;44;Grand Est
57592;Romelfing;357;57;Moselle;44;Grand Est
57593;Roncourt;997;57;Moselle;44;Grand Est
57594;Roppeviller;109;57;Moselle;44;Grand Est
57595;Rorbach-lès-Dieuze;54;57;Moselle;44;Grand Est
57596;Rosbruck;777;57;Moselle;44;Grand Est
57597;Rosselange;2712;57;Moselle;44;Grand Est
57598;Rouhling;2088;57;Moselle;44;Grand Est
57599;Roupeldange;376;57;Moselle;44;Grand Est
57600;Roussy-le-Village;1350;57;Moselle;44;Grand Est
57601;Rozérieulles;1377;57;Moselle;44;Grand Est
57602;Rurange-lès-Thionville;2494;57;Moselle;44;Grand Est
57603;Russange;1273;57;Moselle;44;Grand Est
57604;Rustroff;606;57;Moselle;44;Grand Est
57605;Sailly-Achâtel;288;57;Moselle;44;Grand Est
57606;Saint-Avold;15446;57;Moselle;44;Grand Est
57607;Sainte-Barbe;737;57;Moselle;44;Grand Est
57609;Saint-Epvre;177;57;Moselle;44;Grand Est
57610;Saint-François-Lacroix;302;57;Moselle;44;Grand Est
57611;Saint-Georges;201;57;Moselle;44;Grand Est
57612;Saint-Hubert;232;57;Moselle;44;Grand Est
57613;Saint-Jean-de-Bassel;345;57;Moselle;44;Grand Est
57614;Saint-Jean-Kourtzerode;722;57;Moselle;44;Grand Est
57615;Saint-Jean-Rohrbach;979;57;Moselle;44;Grand Est
57616;Saint-Julien-lès-Metz;3366;57;Moselle;44;Grand Est
57617;Saint-Jure;302;57;Moselle;44;Grand Est
57618;Saint-Louis;660;57;Moselle;44;Grand Est
57619;Saint-Louis-lès-Bitche;499;57;Moselle;44;Grand Est
57620;Sainte-Marie-aux-Chênes;4143;57;Moselle;44;Grand Est
57621;Saint-Médard;95;57;Moselle;44;Grand Est
57622;Saint-Privat-la-Montagne;1843;57;Moselle;44;Grand Est
57623;Saint-Quirin;727;57;Moselle;44;Grand Est
57624;Sainte-Ruffine;553;57;Moselle;44;Grand Est
57625;Salonnes;193;57;Moselle;44;Grand Est
57626;Sanry-lès-Vigy;531;57;Moselle;44;Grand Est
57627;Sanry-sur-Nied;296;57;Moselle;44;Grand Est
57628;Sarralbe;4556;57;Moselle;44;Grand Est
57629;Sarraltroff;734;57;Moselle;44;Grand Est
57630;Sarrebourg;11987;57;Moselle;44;Grand Est
57631;Sarreguemines;20944;57;Moselle;44;Grand Est
57633;Sarreinsming;1276;57;Moselle;44;Grand Est
57634;Saulny;1389;57;Moselle;44;Grand Est
57635;Schalbach;332;57;Moselle;44;Grand Est
57636;Schmittviller;326;57;Moselle;44;Grand Est
57637;Schneckenbusch;301;57;Moselle;44;Grand Est
57638;Schœneck;2623;57;Moselle;44;Grand Est
57639;Schorbach;541;57;Moselle;44;Grand Est
57640;Schwerdorff;472;57;Moselle;44;Grand Est
57641;Schweyen;317;57;Moselle;44;Grand Est
57642;Scy-Chazelles;2670;57;Moselle;44;Grand Est
57643;Secourt;199;57;Moselle;44;Grand Est
57644;Seingbouse;1856;57;Moselle;44;Grand Est
57645;Semécourt;974;57;Moselle;44;Grand Est
57647;Serémange-Erzange;4328;57;Moselle;44;Grand Est
57648;Servigny-lès-Raville;478;57;Moselle;44;Grand Est
57649;Servigny-lès-Sainte-Barbe;459;57;Moselle;44;Grand Est
57650;Sierck-les-Bains;1733;57;Moselle;44;Grand Est
57651;Siersthal;669;57;Moselle;44;Grand Est
57652;Sillegny;469;57;Moselle;44;Grand Est
57653;Silly-en-Saulnois;31;57;Moselle;44;Grand Est
57654;Silly-sur-Nied;692;57;Moselle;44;Grand Est
57655;Solgne;1105;57;Moselle;44;Grand Est
57656;Sorbey;367;57;Moselle;44;Grand Est
57657;Sotzeling;21;57;Moselle;44;Grand Est
57658;Soucht;1052;57;Moselle;44;Grand Est
57659;Spicheren;3225;57;Moselle;44;Grand Est
57660;Stiring-Wendel;11991;57;Moselle;44;Grand Est
57661;Sturzelbronn;178;57;Moselle;44;Grand Est
57662;Suisse;105;57;Moselle;44;Grand Est
57663;Talange;7699;57;Moselle;44;Grand Est
57664;Tarquimpol;63;57;Moselle;44;Grand Est
57665;Tenteling;1076;57;Moselle;44;Grand Est
57666;Terville;6929;57;Moselle;44;Grand Est
57667;Téterchen;799;57;Moselle;44;Grand Est
57668;Teting-sur-Nied;1358;57;Moselle;44;Grand Est
57669;Théding;2515;57;Moselle;44;Grand Est
57670;Thicourt;143;57;Moselle;44;Grand Est
57671;Thimonville;156;57;Moselle;44;Grand Est
57672;Thionville;40586;57;Moselle;44;Grand Est
57673;Thonville;47;57;Moselle;44;Grand Est
57674;Tincry;174;57;Moselle;44;Grand Est
57675;Torcheville;114;57;Moselle;44;Grand Est
57676;Tragny;100;57;Moselle;44;Grand Est
57677;Trémery;1060;57;Moselle;44;Grand Est
57678;Tressange;2107;57;Moselle;44;Grand Est
57679;Tritteling-Redlach;535;57;Moselle;44;Grand Est
57680;Troisfontaines;1279;57;Moselle;44;Grand Est
57681;Tromborn;372;57;Moselle;44;Grand Est
57682;Turquestein-Blancrupt;16;57;Moselle;44;Grand Est
57683;Uckange;6793;57;Moselle;44;Grand Est
57684;Vahl-Ebersing;516;57;Moselle;44;Grand Est
57685;Vahl-lès-Bénestroff;144;57;Moselle;44;Grand Est
57686;Vahl-lès-Faulquemont;252;57;Moselle;44;Grand Est
57687;Vallerange;207;57;Moselle;44;Grand Est
57689;Valmestroff;289;57;Moselle;44;Grand Est
57690;Valmont;3185;57;Moselle;44;Grand Est
57691;Valmunster;98;57;Moselle;44;Grand Est
57692;Vannecourt;81;57;Moselle;44;Grand Est
57693;Vantoux;868;57;Moselle;44;Grand Est
57694;Vany;390;57;Moselle;44;Grand Est
57695;Varize-Vaudoncourt;547;57;Moselle;44;Grand Est
57696;Varsberg;940;57;Moselle;44;Grand Est
57697;Vasperviller;317;57;Moselle;44;Grand Est
57698;Vatimont;325;57;Moselle;44;Grand Est
57700;Vaudreching;546;57;Moselle;44;Grand Est
57701;Vaux;803;57;Moselle;44;Grand Est
57702;Vaxy;155;57;Moselle;44;Grand Est
57703;Veckersviller;237;57;Moselle;44;Grand Est
57704;Veckring;683;57;Moselle;44;Grand Est
57705;Velving;205;57;Moselle;44;Grand Est
57706;Vergaville;592;57;Moselle;44;Grand Est
57707;Vernéville;618;57;Moselle;44;Grand Est
57708;Verny;1940;57;Moselle;44;Grand Est
57709;Vescheim;327;57;Moselle;44;Grand Est
57711;Vibersviller;461;57;Moselle;44;Grand Est
57712;Vic-sur-Seille;1291;57;Moselle;44;Grand Est
57713;Vieux-Lixheim;259;57;Moselle;44;Grand Est
57714;Haute-Vigneulles;408;57;Moselle;44;Grand Est
57715;Vigny;349;57;Moselle;44;Grand Est
57716;Vigy;1710;57;Moselle;44;Grand Est
57717;Viller;208;57;Moselle;44;Grand Est
57718;Villers-Stoncourt;232;57;Moselle;44;Grand Est
57719;Villers-sur-Nied;77;57;Moselle;44;Grand Est
57720;Villing;494;57;Moselle;44;Grand Est
57721;Vilsberg;361;57;Moselle;44;Grand Est
57723;Virming;296;57;Moselle;44;Grand Est
57724;Vitry-sur-Orne;3015;57;Moselle;44;Grand Est
57725;Vittersbourg;365;57;Moselle;44;Grand Est
57726;Vittoncourt;378;57;Moselle;44;Grand Est
57727;Viviers;124;57;Moselle;44;Grand Est
57728;Voimhaut;253;57;Moselle;44;Grand Est
57730;Volmerange-lès-Boulay;563;57;Moselle;44;Grand Est
57731;Volmerange-les-Mines;2170;57;Moselle;44;Grand Est
57732;Volmunster;802;57;Moselle;44;Grand Est
57733;Volstroff;1969;57;Moselle;44;Grand Est
57734;Voyer;446;57;Moselle;44;Grand Est
57736;Vry;590;57;Moselle;44;Grand Est
57737;Vulmont;31;57;Moselle;44;Grand Est
57738;Waldhouse;400;57;Moselle;44;Grand Est
57739;Waldweistroff;493;57;Moselle;44;Grand Est
57740;Waldwisse;833;57;Moselle;44;Grand Est
57741;Walschbronn;498;57;Moselle;44;Grand Est
57742;Walscheid;1558;57;Moselle;44;Grand Est
57743;Waltembourg;244;57;Moselle;44;Grand Est
57745;Wiesviller;987;57;Moselle;44;Grand Est
57746;Willerwald;1544;57;Moselle;44;Grand Est
57747;Wintersbourg;267;57;Moselle;44;Grand Est
57748;Wittring;793;57;Moselle;44;Grand Est
57749;Vœlfling-lès-Bouzonville;154;57;Moselle;44;Grand Est
57750;Wœlfling-lès-Sarreguemines;750;57;Moselle;44;Grand Est
57751;Woippy;14103;57;Moselle;44;Grand Est
57752;Woustviller;3194;57;Moselle;44;Grand Est
57753;Wuisse;63;57;Moselle;44;Grand Est
57754;Xanrey;117;57;Moselle;44;Grand Est
57755;Xocourt;90;57;Moselle;44;Grand Est
57756;Xouaxange;302;57;Moselle;44;Grand Est
57757;Yutz;16338;57;Moselle;44;Grand Est
57759;Zarbeling;58;57;Moselle;44;Grand Est
57760;Zetting;833;57;Moselle;44;Grand Est
57761;Zilling;277;57;Moselle;44;Grand Est
57762;Zimming;711;57;Moselle;44;Grand Est
57763;Zommange;42;57;Moselle;44;Grand Est
57764;Zoufftgen;1208;57;Moselle;44;Grand Est
57765;Diesen;1064;57;Moselle;44;Grand Est
57767;Stuckange;1051;57;Moselle;44;Grand Est
51001;Ablancourt;162;51;Marne;44;Grand Est
51002;Saint-Martin-d'Ablois;1438;51;Marne;44;Grand Est
51003;Aigny;274;51;Marne;44;Grand Est
51004;Allemanche-Launay-et-Soyer;107;51;Marne;44;Grand Est
51005;Allemant;159;51;Marne;44;Grand Est
51006;Alliancelles;140;51;Marne;44;Grand Est
51007;Ambonnay;976;51;Marne;44;Grand Est
51008;Ambrières;227;51;Marne;44;Grand Est
51009;Anglure;869;51;Marne;44;Grand Est
51010;Angluzelles-et-Courcelles;152;51;Marne;44;Grand Est
51012;Anthenay;71;51;Marne;44;Grand Est
51013;Aougny;101;51;Marne;44;Grand Est
51014;Arcis-le-Ponsart;314;51;Marne;44;Grand Est
51015;Argers;115;51;Marne;44;Grand Est
51016;Arrigny;251;51;Marne;44;Grand Est
51017;Arzillières-Neuville;328;51;Marne;44;Grand Est
51018;Athis;886;51;Marne;44;Grand Est
51019;Aubérive;232;51;Marne;44;Grand Est
51020;Aubilly;51;51;Marne;44;Grand Est
51022;Aulnay-l'Aître;170;51;Marne;44;Grand Est
51023;Aulnay-sur-Marne;254;51;Marne;44;Grand Est
51025;Auménancourt;1028;51;Marne;44;Grand Est
51027;Auve;299;51;Marne;44;Grand Est
51028;Avenay-Val-d'Or;1019;51;Marne;44;Grand Est
51029;Avize;1763;51;Marne;44;Grand Est
51030;Aÿ-Champagne;5741;51;Marne;44;Grand Est
51031;Baconnes;270;51;Marne;44;Grand Est
51032;Bagneux;457;51;Marne;44;Grand Est
51033;Le Baizil;257;51;Marne;44;Grand Est
51034;Bannay;19;51;Marne;44;Grand Est
51035;Bannes;286;51;Marne;44;Grand Est
51036;Barbonne-Fayel;500;51;Marne;44;Grand Est
51037;Baslieux-lès-Fismes;318;51;Marne;44;Grand Est
51038;Baslieux-sous-Châtillon;191;51;Marne;44;Grand Est
51039;Bassu;111;51;Marne;44;Grand Est
51040;Bassuet;255;51;Marne;44;Grand Est
51041;Baudement;112;51;Marne;44;Grand Est
51042;Baye;422;51;Marne;44;Grand Est
51043;Bazancourt;2126;51;Marne;44;Grand Est
51044;Beaumont-sur-Vesle;800;51;Marne;44;Grand Est
51045;Beaunay;110;51;Marne;44;Grand Est
51046;Beine-Nauroy;1016;51;Marne;44;Grand Est
51047;Belval-en-Argonne;49;51;Marne;44;Grand Est
51048;Belval-sous-Châtillon;151;51;Marne;44;Grand Est
51049;Bergères-lès-Vertus;637;51;Marne;44;Grand Est
51050;Bergères-sous-Montmirail;117;51;Marne;44;Grand Est
51051;Berméricourt;198;51;Marne;44;Grand Est
51052;Berru;554;51;Marne;44;Grand Est
51053;Berzieux;73;51;Marne;44;Grand Est
51054;Bétheniville;1278;51;Marne;44;Grand Est
51055;Bétheny;6817;51;Marne;44;Grand Est
51056;Bethon;282;51;Marne;44;Grand Est
51057;Bettancourt-la-Longue;79;51;Marne;44;Grand Est
51058;Bezannes;1692;51;Marne;44;Grand Est
51059;Bignicourt-sur-Marne;346;51;Marne;44;Grand Est
51060;Bignicourt-sur-Saulx;191;51;Marne;44;Grand Est
51061;Billy-le-Grand;123;51;Marne;44;Grand Est
51062;Binarville;102;51;Marne;44;Grand Est
51063;Binson-et-Orquigny;175;51;Marne;44;Grand Est
51065;Blacy;670;51;Marne;44;Grand Est
51066;Blaise-sous-Arzillières;342;51;Marne;44;Grand Est
51068;Blesme;220;51;Marne;44;Grand Est
51069;Bligny;125;51;Marne;44;Grand Est
51070;Boissy-le-Repos;222;51;Marne;44;Grand Est
51071;Bouchy-Saint-Genest;197;51;Marne;44;Grand Est
51072;Bouilly;195;51;Marne;44;Grand Est
51073;Bouleuse;206;51;Marne;44;Grand Est
51074;Boult-sur-Suippe;1707;51;Marne;44;Grand Est
51075;Bourgogne-Fresne;1383;51;Marne;44;Grand Est
51076;Boursault;450;51;Marne;44;Grand Est
51077;Bouvancourt;194;51;Marne;44;Grand Est
51078;Bouy;563;51;Marne;44;Grand Est
51079;Bouzy;948;51;Marne;44;Grand Est
51080;Brandonvillers;181;51;Marne;44;Grand Est
51081;Branscourt;299;51;Marne;44;Grand Est
51082;Braux-Sainte-Cohière;96;51;Marne;44;Grand Est
51083;Braux-Saint-Remy;86;51;Marne;44;Grand Est
51084;Bréban;82;51;Marne;44;Grand Est
51085;Le Breuil;391;51;Marne;44;Grand Est
51086;Breuil;346;51;Marne;44;Grand Est
51087;Breuvery-sur-Coole;218;51;Marne;44;Grand Est
51088;Brimont;432;51;Marne;44;Grand Est
51089;Brouillet;80;51;Marne;44;Grand Est
51090;Broussy-le-Grand;314;51;Marne;44;Grand Est
51091;Broussy-le-Petit;126;51;Marne;44;Grand Est
51092;Broyes;362;51;Marne;44;Grand Est
51093;Brugny-Vaudancourt;452;51;Marne;44;Grand Est
51094;Brusson;189;51;Marne;44;Grand Est
51095;Le Buisson;87;51;Marne;44;Grand Est
51097;Bussy-le-Château;169;51;Marne;44;Grand Est
51098;Bussy-le-Repos;134;51;Marne;44;Grand Est
51099;Bussy-Lettrée;350;51;Marne;44;Grand Est
51100;La Caure;99;51;Marne;44;Grand Est
51101;Caurel;638;51;Marne;44;Grand Est
51102;Cauroy-lès-Hermonville;503;51;Marne;44;Grand Est
51103;La Celle-sous-Chantemerle;145;51;Marne;44;Grand Est
51104;Cernay-en-Dormois;156;51;Marne;44;Grand Est
51105;Cernay-lès-Reims;1393;51;Marne;44;Grand Est
51106;Cernon;129;51;Marne;44;Grand Est
51107;Chaintrix-Bierges;326;51;Marne;44;Grand Est
51108;Châlons-en-Champagne;44980;51;Marne;44;Grand Est
51109;Châlons-sur-Vesle;196;51;Marne;44;Grand Est
51110;Chaltrait;60;51;Marne;44;Grand Est
51111;Chambrecy;146;51;Marne;44;Grand Est
51112;Chamery;411;51;Marne;44;Grand Est
51113;Champaubert;124;51;Marne;44;Grand Est
51115;Champfleury;540;51;Marne;44;Grand Est
51116;Champguyon;271;51;Marne;44;Grand Est
51117;Champigneul-Champagne;312;51;Marne;44;Grand Est
51118;Champigny;1436;51;Marne;44;Grand Est
51119;Champillon;502;51;Marne;44;Grand Est
51120;Champlat-et-Boujacourt;170;51;Marne;44;Grand Est
51121;Champvoisy;250;51;Marne;44;Grand Est
51122;Changy;119;51;Marne;44;Grand Est
51124;Chantemerle;45;51;Marne;44;Grand Est
51125;Chapelaine;48;51;Marne;44;Grand Est
51126;La Chapelle-Felcourt;51;51;Marne;44;Grand Est
51127;La Chapelle-Lasson;85;51;Marne;44;Grand Est
51128;La Chapelle-sous-Orbais;54;51;Marne;44;Grand Est
51129;Charleville;244;51;Marne;44;Grand Est
51130;Charmont;222;51;Marne;44;Grand Est
51132;Les Charmontois;119;51;Marne;44;Grand Est
51133;Le Châtelier;57;51;Marne;44;Grand Est
51134;Châtelraould-Saint-Louvent;226;51;Marne;44;Grand Est
51135;Châtillon-sur-Broué;75;51;Marne;44;Grand Est
51136;Châtillon-sur-Marne;691;51;Marne;44;Grand Est
51137;Châtillon-sur-Morin;213;51;Marne;44;Grand Est
51138;Châtrices;34;51;Marne;44;Grand Est
51139;Chaudefontaine;324;51;Marne;44;Grand Est
51140;Chaumuzy;375;51;Marne;44;Grand Est
51141;La Chaussée-sur-Marne;796;51;Marne;44;Grand Est
51142;Chavot-Courcourt;349;51;Marne;44;Grand Est
51143;Le Chemin;52;51;Marne;44;Grand Est
51144;Cheminon;611;51;Marne;44;Grand Est
51145;Chenay;233;51;Marne;44;Grand Est
51146;Cheniers;109;51;Marne;44;Grand Est
51147;La Cheppe;334;51;Marne;44;Grand Est
51148;Cheppes-la-Prairie;177;51;Marne;44;Grand Est
51149;Chepy;428;51;Marne;44;Grand Est
51150;Cherville;80;51;Marne;44;Grand Est
51151;Chichey;175;51;Marne;44;Grand Est
51152;Chigny-les-Roses;560;51;Marne;44;Grand Est
51153;Chouilly;1013;51;Marne;44;Grand Est
51154;Clamanges;207;51;Marne;44;Grand Est
51155;Clesles;628;51;Marne;44;Grand Est
51156;Cloyes-sur-Marne;133;51;Marne;44;Grand Est
51157;Coizard-Joches;76;51;Marne;44;Grand Est
51158;Val-des-Marais;566;51;Marne;44;Grand Est
51160;Compertrix;1547;51;Marne;44;Grand Est
51161;Condé-sur-Marne;823;51;Marne;44;Grand Est
51162;Conflans-sur-Seine;652;51;Marne;44;Grand Est
51163;Congy;259;51;Marne;44;Grand Est
51164;Connantray-Vaurefroy;168;51;Marne;44;Grand Est
51165;Connantre;1108;51;Marne;44;Grand Est
51166;Contault;66;51;Marne;44;Grand Est
51167;Coole;144;51;Marne;44;Grand Est
51168;Coolus;220;51;Marne;44;Grand Est
51169;Corbeil;93;51;Marne;44;Grand Est
51170;Corfélix;111;51;Marne;44;Grand Est
51171;Cormicy;1467;51;Marne;44;Grand Est
51172;Cormontreuil;6528;51;Marne;44;Grand Est
51173;Cormoyeux;119;51;Marne;44;Grand Est
51174;Corribert;58;51;Marne;44;Grand Est
51175;Corrobert;203;51;Marne;44;Grand Est
51176;Corroy;162;51;Marne;44;Grand Est
51177;Coulommes-la-Montagne;211;51;Marne;44;Grand Est
51178;Coupetz;76;51;Marne;44;Grand Est
51179;Coupéville;164;51;Marne;44;Grand Est
51181;Courcelles-Sapicourt;365;51;Marne;44;Grand Est
51182;Courcemain;110;51;Marne;44;Grand Est
51183;Courcy;975;51;Marne;44;Grand Est
51184;Courdemanges;392;51;Marne;44;Grand Est
51185;Courgivaux;319;51;Marne;44;Grand Est
51186;Courjeonnet;47;51;Marne;44;Grand Est
51187;Courlandon;293;51;Marne;44;Grand Est
51188;Courmas;207;51;Marne;44;Grand Est
51190;Courtagnon;64;51;Marne;44;Grand Est
51191;Courtémont;62;51;Marne;44;Grand Est
51192;Courthiézy;367;51;Marne;44;Grand Est
51193;Courtisols;2441;51;Marne;44;Grand Est
51194;Courville;460;51;Marne;44;Grand Est
51195;Couvrot;866;51;Marne;44;Grand Est
51196;Cramant;901;51;Marne;44;Grand Est
51197;La Croix-en-Champagne;78;51;Marne;44;Grand Est
51198;Crugny;636;51;Marne;44;Grand Est
51199;Cuchery;407;51;Marne;44;Grand Est
51200;Cuis;395;51;Marne;44;Grand Est
51201;Cuisles;137;51;Marne;44;Grand Est
51202;Cumières;768;51;Marne;44;Grand Est
51203;Cuperly;232;51;Marne;44;Grand Est
51204;Damery;1444;51;Marne;44;Grand Est
51205;Dampierre-au-Temple;274;51;Marne;44;Grand Est
51206;Dampierre-le-Château;102;51;Marne;44;Grand Est
51208;Dampierre-sur-Moivre;112;51;Marne;44;Grand Est
51210;Dizy;1540;51;Marne;44;Grand Est
51211;Dommartin-Dampierre;72;51;Marne;44;Grand Est
51212;Dommartin-Lettrée;152;51;Marne;44;Grand Est
51213;Dommartin-sous-Hans;56;51;Marne;44;Grand Est
51214;Dommartin-Varimont;140;51;Marne;44;Grand Est
51215;Dompremy;155;51;Marne;44;Grand Est
51216;Dontrien;263;51;Marne;44;Grand Est
51217;Dormans;2922;51;Marne;44;Grand Est
51218;Val-de-Vière;129;51;Marne;44;Grand Est
51219;Drosnay;212;51;Marne;44;Grand Est
51220;Drouilly;137;51;Marne;44;Grand Est
51222;Éclaires;94;51;Marne;44;Grand Est
51223;Écollemont;54;51;Marne;44;Grand Est
51224;Écriennes;170;51;Marne;44;Grand Est
51225;Écueil;303;51;Marne;44;Grand Est
51226;Écury-le-Repos;60;51;Marne;44;Grand Est
51227;Écury-sur-Coole;498;51;Marne;44;Grand Est
51228;Élise-Daucourt;102;51;Marne;44;Grand Est
51229;Épense;126;51;Marne;44;Grand Est
51230;Épernay;23084;51;Marne;44;Grand Est
51231;L'Épine;622;51;Marne;44;Grand Est
51232;Époye;437;51;Marne;44;Grand Est
51233;Escardes;86;51;Marne;44;Grand Est
51234;Esclavolles-Lurey;595;51;Marne;44;Grand Est
51235;Les Essarts-lès-Sézanne;259;51;Marne;44;Grand Est
51236;Les Essarts-le-Vicomte;142;51;Marne;44;Grand Est
51237;Esternay;1909;51;Marne;44;Grand Est
51238;Étoges;458;51;Marne;44;Grand Est
51239;Étréchy;107;51;Marne;44;Grand Est
51240;Étrepy;139;51;Marne;44;Grand Est
51241;Euvy;84;51;Marne;44;Grand Est
51242;Fagnières;4830;51;Marne;44;Grand Est
51243;Faux-Fresnay;329;51;Marne;44;Grand Est
51244;Faux-Vésigneul;245;51;Marne;44;Grand Est
51245;Faverolles-et-Coëmy;563;51;Marne;44;Grand Est
51246;Favresse;224;51;Marne;44;Grand Est
51247;Fèrebrianges;158;51;Marne;44;Grand Est
51248;Fère-Champenoise;2173;51;Marne;44;Grand Est
51249;Festigny;404;51;Marne;44;Grand Est
51250;Fismes;5493;51;Marne;44;Grand Est
51251;Flavigny;163;51;Marne;44;Grand Est
51252;Fleury-la-Rivière;520;51;Marne;44;Grand Est
51253;Florent-en-Argonne;243;51;Marne;44;Grand Est
51254;Fontaine-Denis-Nuisy;234;51;Marne;44;Grand Est
51255;Fontaine-en-Dormois;17;51;Marne;44;Grand Est
51256;Fontaine-sur-Ay;341;51;Marne;44;Grand Est
